id,type,term,sense,translation,example_de,example_en,levels,part_of_speech,native_frequency_rating,native_frequency_label,native_frequency_notes,rated_by,rated_at,corpus_rank,register,regional_labels,contexts,tags,gender,plural,genitive_singular,is_reflexive,is_separable,auxiliary,present_er_sie_es,praeteritum,partizip_ii,valency,collocations,synonyms,antonyms,false_friends,source_name,source_url,review_status
381,word,Fantasie,creative faculty of imagination,imagination / fantasy,Mein Sohn malt sehr gut. Er hat viel Fantasie.,My son paints very well. He has a lot of imagination.,B1,noun,3,medium,,,,,standard,,,"creativity;art",feminine,-n,Fantasie,false,false,,,,viel Fantasie haben,"Einbildungskraft; Phantasie",Realität,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
382,word,farbig,displaying visible tints,colored / colorful,"Ich brauche kein weißes, sondern farbiges Papier.",I do not need white but colored paper.,B1,adjective,3,medium,,,,,standard,,,"visual;art",adjective,,,,false,false,,,,"farbiges Papier; farbige Bilder","bunt; koloriert","schwarz-weiß; einfarbig",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
383,word,Faschierte,minced meat (Austrian German),minced meat / ground meat,Geben Sie mir bitte 500 g Faschiertes.,Please give me 500 g of minced meat.,B1,noun,3,medium,,A,,standard,"DACH: D; CH=Hackfleisch","food;meat",neuter,-,Faschierten,false,false,,,,frisches Faschiertes,"Hackfleisch; Gehacktes",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
384,word,Fasching,carnival festive season (German / Austrian),carnival,Dort hängt mein Kostüm für den Faschingsumzug.,There hangs my costume for the carnival parade.,B1,noun,3,medium,,"D; A",,standard,"DACH: D=Karneval; CH=Fasnacht","culture;celebration",masculine,-s,Faschings,false,false,,,,"den Fasching feiern; Faschingszug","Karneval; Fastnacht; Fasnacht",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
385,word,Fasnacht,carnival festive season (Swiss German),carnival,Dort hängt mein Kostüm für den Fasnachtsumzug.,There hangs my costume for the carnival parade.,B1,noun,3,medium,,CH,,standard,"DACH: D; A=Fasching; D=Karneval","culture;celebration",feminine,-,Fasnacht,false,false,,,,Fasnacht feiern,"Karneval; Fastnacht; Fasching",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
386,word,fassen,capture a culprit / take a resolution,to catch / to seize / to formulate,"Sie haben den Dieb gefasst. / Ich habe den Entschluss gefasst, nach Wien zu ziehen.",They caught the thief. / I took the resolution to move to Vienna.,B1,verb,3,medium,,,,,standard,,,"crime;decision",,,,,false,false,haben,fasst,fasste,gefasst,acc,einen Entschluss/Täter fassen,"greifen; festnehmen; beschließen",entkommen lassen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
387,word,faulenzen,spend time relaxing idly,to laze around / to idle,Am Wochenende können wir faulenzen.,At the weekend we can laze around.,B1,verb,3,medium,,,,,standard,,,"leisure;lifestyle",,,,,false,false,haben,faulenzt,faulenzte,gefaulenzt,intr,am Strand faulenzen,"nichtstun; die Seele baumeln lassen","arbeiten; schuften",Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
388,word,Fauteuil,upholstered armchair (Austrian / Swiss),armchair,Ich hätte gern einen bequemen Fauteuil.,I would like a comfortable armchair.,B1,noun,2,medium-low,,"A; CH",,standard,"DACH: D; CH=Sessel","furniture;home",masculine,-s,Fauteuils,false,false,,,,im Fauteuil sitzen,"Sessel; Polstersessel",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
389,word,Feld,cleared arable agricultural land,field,Auf diesem Feld wächst Gemüse.,Vegetables grow in this field.,B1,noun,4,high,,,,,standard,,,"agriculture;nature",neuter,-er,Feldes,false,false,,,,auf dem Feld arbeiten,"Acker; Flur; Weide",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
390,word,Ferien-,prefix denoting vacation activities,vacation- / holiday-,Ich suche eine günstige Ferienwohnung.,I am looking for an affordable vacation rental.,B1,prefix,4,high,,,,,standard,,,"travel;housing",,,,false,false,,,,"Ferienhaus; Ferienzeit",Urlaubs-,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
391,word,Fernbedienung,remote controller device,remote control,Hast du die Fernbedienung gesehen?,Have you seen the remote control?,B1,noun,3,medium,,,,,standard,,,"media;technology",feminine,-en,Fernbedienung,false,false,,,,die Fernbedienung suchen,"Fernsteuerung; Handbediengerät",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
392,word,Fernsehen,television broadcasting medium,television / TV,Was gibt es heute Abend im Fernsehen?,What is on television this evening?,B1,noun,5,very high,,,,,standard,,,"media;entertainment",neuter,-,Fernsehens,false,false,,,,im Fernsehen laufen,"TV; Rundfunk",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
393,word,fest,firm / solid / deeply / unshakeable,firm / solid / fast (asleep) / fixed,"Mein Kollege glaubt fest daran, dass er die neue Stelle bekommt. / Als wir nach Hause kamen, haben die Kinder schon fest geschlafen. / Für die nächste Familienfeier gibt es noch keinen festen Termin.",My colleague firmly believes that he will get the new job. / When we came home the children were already fast asleep. / There is no fixed date yet for the next family celebration.,B1,adjective,4,high,,,,,standard,,,"quality;sleep",adjective,,,,false,false,,,,"fest schlafen; fester Termin; fest glauben","stabil; sicher; verbindlich","locker; weich; lose",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
394,word,Festplatte,computer hard disk drive,hard drive / hard disk,Mein Computer hat eine große Festplatte.,My computer has a large hard drive.,B1,noun,3,medium,,,,,standard,,,"computer;technology",feminine,-n,Festplatte,false,false,,,,auf die Festplatte speichern,"Harddrive; Speichermedium",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
395,word,festhalten,grip firmly / grasp with hands,to hold on to / to grip,Halt dich gut fest. / Halt die Flasche gut fest.,Hold on tight. / Hold the bottle firmly.,B1,verb,3,medium,,,,,standard,,,"physical;actions",,,,,true,true,haben,hält fest,hielt fest,festgehalten,"acc, refl, an + dat",sich am Geländer festhalten,"packen; umklammern","loslassen; fallenlassen",Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
396,word,festlegen,stipulate or commit oneself to terms,to fix / to determine / to commit oneself,"Ich weiß noch nicht, ob ich das mache. Ich möchte mich noch nicht festlegen. / Habt ihr den Hochzeitstermin schon festgelegt?",I don't know yet whether I'll do that. I don't want to commit myself yet. / Have you already fixed the wedding date?,B1,verb,3,medium,,,,,standard,,,"decision;agreements",,,,,true,true,haben,legt fest,legte fest,festgelegt,"acc, refl, auf + acc",einen Termin festlegen,"vereinbaren; bestimmen; definieren",offenlassen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
397,word,festnehmen,apprehend suspect by police,to arrest / to detain,Die Polizei hat einen Mann festgenommen.,The police arrested a man.,B1,verb,3,medium,,,,,standard,,,"police;crime",,,,,false,true,haben,nimmt fest,nahm fest,festgenommen,acc,einen Verdächtigen festnehmen,"verhaften; arretieren",freilassen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
398,word,festsetzen,officially establish rule or schedule,to schedule / to set / to stipulate,Die Schule hat den Termin für die Prüfung festgesetzt.,The school fixed the date for the examination.,B1,verb,3,medium,,,,,standard,,,"official;education",,,,,false,true,haben,setzt fest,setzte fest,festgesetzt,acc,einen Termin festsetzen,"beschließen; bestimmen; anordnen",aufheben,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
399,word,feststehen,be definitely settled or certain,to be certain / to be fixed,Der Termin steht seit Langem fest.,The date has been settled for a long time.,B1,verb,3,medium,,,,,standard,,,"time;decision",,,,,false,true,haben / sein,steht fest,stand fest,festgestanden,intr,es steht fest,"gesichert sein; fest vereinbart sein","wackeln; ungewiss sein",Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
400,word,feststellen,ascertain a fact or diagnose condition,to establish / to find / to notice,"Er hat festgestellt, dass der Absender des Briefes falsch war. / Der Arzt hat mich untersucht, konnte aber nichts feststellen.",He established that the sender of the letter was incorrect. / The doctor examined me but could not find anything wrong.,B1,verb,4,high,,,,,standard,,,"cognition;medical",,,,,false,true,haben,stellt fest,stellte fest,festgestellt,"acc, dass-clause",eine Krankheit feststellen,"konstatieren; wahrnehmen; diagnostizieren",übersehen,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
401,word,Fett,lipid organic compound or cooking grease,fat / grease,Man soll nicht so viel Fett essen.,One should not eat so much fat.,B1,noun,4,high,,,,,standard,,,"food;cooking",neuter,-e,Fettes,false,false,,,,"tierisches Fett; Fett sparen","Schmalz; Öl",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
402,word,feucht,slightly damp or moist,damp / moist / humid,Die Wäsche ist noch feucht. / Es ist heute feucht draußen.,The laundry is still damp. / It is damp outside today.,B1,adjective,3,medium,,,,,standard,,,"weather;household",adjective,,,,false,false,,,,"feuchte Luft; feuchte Hände","klammm; nass",trocken,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
403,word,Feuerzeug,pocket mechanical flame device,lighter,Ist das Feuerzeug neu?,Is the lighter new?,B1,noun,3,medium,,,,,standard,,,"devices;household",neuter,-e,Feuerzeugs,false,false,,,,ein Feuerzeug anzünden,"Zündgerät; Streichholzersatz",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
404,word,Feuerwehr,emergency service tackling blazes,fire brigade / fire department,Schnell! Rufen Sie die Feuerwehr! Die Nummer ist: 112.,Quick! Call the fire brigade! The number is 112.,B1,noun,3,medium,,,,,standard,,,"safety;emergency",feminine,-en,Feuerwehr,false,false,,,,die Feuerwehr rufen/alarmieren,"Brandbekämpfer; Löschtrupp",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
405,word,Figur,bodily shape or playing piece in board game,figure / physique / game piece,Lars hat eine gute Figur. / Bei diesem Spiel hat jeder Spieler vier Figuren.,Lars has a good figure. / In this game every player has four pieces.,B1,noun,3,medium,,,,,standard,,,"body;games",feminine,-en,Figur,false,false,,,,"eine gute Figur machen; Spielfigur","Statur; Körperbau; Spielstein",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
406,word,finanzieren,provide funds or capital for,to finance / to fund,"Ich weiß nicht; wie ich das Auto finanzieren soll.",I don't know how I am supposed to finance the car.,B1,verb,3,medium,,,,,standard,,,"finance;money",,,,,false,false,haben,finanziert,finanzierte,finanziert,acc,ein Projekt finanzieren,"bezahlen; aufbringen; fördern",,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
407,word,finanziell,pertaining to monetary matters,financial / financially,Finanziell geht es meinem Neffen jetzt besser.,Financially my nephew is doing better now.,B1,adjective,3,medium,,,,,standard,,,"finance;money",adjective,,,,false,false,,,,finanzielle Probleme,"geldlich; monetär",ideell,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
408,word,Finger,one of the terminal digits of hand,finger,Alessandro hat sich in den Finger geschnitten.,Alessandro cut his finger.,B1,noun,4,high,,,,,standard,,,"body;health",masculine,-,Fingers,false,false,,,,sich in den Finger schneiden,Handglied,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
409,word,flach,without elevation or deep spots,flat / shallow,Für die Arbeit brauche ich flache Schuhe. / An dieser Stelle ist der See sehr flach.,For work I need flat shoes. / At this spot the lake is very shallow.,B1,adjective,3,medium,,,,,standard,,,"nature;clothing",adjective,,,,false,false,,,,"flaches Land; flaches Wasser","eben; seicht; platt","steil; tief; hügelig",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
410,word,Fläche,measured plane surface area,surface / area,Unsere Wohnung hat eine Wohnfläche von 100 m².,Our apartment has a living area of 100 m².,B1,noun,3,medium,,,,,standard,,,"housing;measurement",feminine,-n,Fläche,false,false,,,,eine große Fläche,"Areal; Ebene; Oberfläche",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
411,word,Fleck,colored mark or localized dirt on surface,stain / spot,Du hast einen Fleck auf der Bluse.,You have a stain on your blouse.,B1,noun,3,medium,,,,,standard,,,"cleanliness;clothing",masculine,-en,Fleckes,false,false,,,,einen Fleck entfernen,"Schmutzfleck; Klecks; Makel",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
412,word,Fleischhauer,artisan butcher (Austrian German),butcher,Dieser Fleischhauer macht sehr gute Wurst.,This butcher makes very good sausage.,B1,noun,2,low,,A,,standard,"DACH: D; CH=Metzger","jobs;food",masculine,-,Fleischhauers,false,false,,,,beim Fleischhauer einkaufen,"Metzger; Fleischer",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
413,word,Fleischhauerin,female artisan butcher (Austrian German),butcher (female),Die Fleischhauerin verkauft frisches Fleisch.,The female butcher sells fresh meat.,B1,noun,1,low,,A,,standard,"DACH: D; CH=Metzgerin","jobs;food",feminine,-nen,Fleischhauerin,false,false,,,,"Metzgerin; Fleischerin",,,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
414,word,flexibel,readily adaptable to new circumstances,flexible,Meine Arbeitszeit ist flexibel.,My working hours are flexible.,B1,adjective,3,medium,,,,,standard,,,"work;routine",adjective,,,,false,false,,,,flexible Arbeitszeiten,"anpassungsfähig; beweglich","starr; unflexibel",,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
415,word,fliehen,run away from imminent danger,to flee / to escape,Der Einbrecher ist sofort geflohen.,The burglar fled immediately.,B1,verb,3,medium,,,,,standard,,,"crime;danger",,,,,false,false,sein,flieht,floh,geflohen,"intr, vor + dat",vor der Gefahr fliehen,"flüchten; entkommen",bleiben,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
416,word,Flucht,act of escaping from danger or capture,escape / flight,Der Einbrecher war schon auf der Flucht.,The burglar was already on the run.,B1,noun,3,medium,,,,,standard,,,"crime;danger",feminine,-,Flucht,false,false,,,,"auf der Flucht sein; die Flucht ergreifen","Entkommen; Fliehen",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
417,word,fließen,move steadily as a liquid,to flow,Dieser Fluss fließt in die Nordsee.,This river flows into the North Sea.,B1,verb,3,medium,,,,,standard,,,"nature;liquids",,,,,false,false,sein,fließt,floss,geflossen,"intr, in + acc",ins Meer fließen,"strömen; rinnen",stocken,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
418,word,fließend,speaking without halting / continuously running,fluent / fluently / running (water),Mein Kollege spricht fließend Deutsch. / Zimmer mit fließendem Wasser.,My colleague speaks fluent German. / Room with running water.,B1,adjective,4,high,,,,,standard,,,"language;housing",adjective,,,,false,false,,,,"fließend sprechen; fließendes Wasser","flüssig; akzentfrei",stockend,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
419,word,Flöte,woodwind instrument with holes,flute,Sie spielt sehr schön Flöte.,She plays the flute very beautifully.,B1,noun,2,medium-low,,,,,standard,,,"music;instruments",feminine,-n,Flöte,false,false,,,,Flöte spielen,"Querflöte; Blockflöte",,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
420,word,Flur,corridor within house (Standard / German),hallway / corridor,Wir warten draußen im Flur.,We are waiting outside in the corridor.,B1,noun,3,medium,,D,,standard,"DACH: D; CH=Korridor; Gang","housing;buildings",masculine,-e,Flurs,false,false,,,,im Flur warten,"Korridor; Diele; Gang",,,,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
421,word,Flüssigkeit,fluid state of matter or beverage,liquid / fluid,Dieses Medikament mit viel Flüssigkeit einnehmen.,Take this medication with plenty of fluid.,B1,noun,3,medium,,,,,standard,,,"health;medicine",feminine,-en,Flüssigkeit,false,false,,,,Flüssigkeit zu sich nehmen,"Fluid; Wasser; Getränk",Feststoff,,,,Goethe-Zertifikat B1 Wortliste,https://www.goethe.de,draft
